id,keywords
11115,"[{'id': 271, 'name': 'competition'}, {'id': 383, 'name': 'poker'}, {'id': 550, 'name': 'callgirl'}, {'id': 1310, 'name': 'mentor'}, {'id': 2062, 'name': 'restart'}, {'id': 2246, 'name': 'confidence'}, {'id': 3090, 'name': 'loser'}, {'id': 6274, 'name': 'learning and teaching'}, {'id': 7496, 'name': 'gain'}, {'id': 8829, 'name': 'turnier'}, {'id': 10183, 'name': 'independent film'}, {'id': 10594, 'name': 'money'}, {'id': 33625, 'name': 'illegal prostitution'}]"
42212,"[{'id': 10104, 'name': 'dance contest'}, {'id': 155490, 'name': 'disco'}]"
14636,"[{'id': 2041, 'name': 'island'}, {'id': 3713, 'name': 'chase'}, {'id': 5385, 'name': 'survivor'}, {'id': 34079, 'name': 'death'}]"
25750,"[{'id': 798, 'name': 'sheriff'}, {'id': 3752, 'name': 'night'}, {'id': 3875, 'name': 'barn'}, {'id': 9663, 'name': 'sequel'}, {'id': 10103, 'name': 'children'}, {'id': 11221, 'name': 'blood'}, {'id': 12339, 'name': 'slasher'}, {'id': 14819, 'name': 'violence'}, {'id': 18072, 'name': 'preacher'}, {'id': 41002, 'name': 'corn'}]"
103502,"[{'id': 2864, 'name': 'one-night stand'}, {'id': 3356, 'name': 'quebec'}, {'id': 4433, 'name': 'conversation'}, {'id': 8631, 'name': 'slacker'}, {'id': 187056, 'name': 'woman director'}]"
104285,"[{'id': 195222, 'name': 'nunsploitation'}]"
52903,[]
11033,"[{'id': 108, 'name': 'transvestism'}, {'id': 444, 'name': 'taxi'}, {'id': 549, 'name': 'prostitute'}, {'id': 1552, 'name': 'subway'}, {'id': 1879, 'name': 'shower'}, {'id': 2864, 'name': 'one-night stand'}, {'id': 2887, 'name': 'manipulation'}, {'id': 3030, 'name': 'nightmare'}, {'id': 3182, 'name': 'seduction'}, {'id': 6025, 'name': 'photography'}, {'id': 6054, 'name': 'friendship'}, {'id': 6093, 'name': 'assault'}, {'id': 9181, 'name': 'alter ego'}, {'id': 9826, 'name': 'murder'}, {'id': 10333, 'name': 'stalking'}, {'id': 14819, 'name': 'violence'}, {'id': 15106, 'name': 'psychiatrist'}, {'id': 15271, 'name': 'interrogation'}, {'id': 33513, 'name': 'desire'}, {'id': 33720, 'name': 'guilt'}, {'id': 34094, 'name': 'extramarital affair'}, {'id': 155440, 'name': 'hitchcockian'}, {'id': 158203, 'name': 'straight razor'}, {'id': 169815, 'name': 'exhibitionism'}, {'id': 188960, 'name': 'elevator'}, {'id': 193282, 'name': 'dark secrets'}, {'id': 227035, 'name': 'white gloves'}]"
27062,"[{'id': 478, 'name': 'china'}, {'id': 10198, 'name': 'gay relationship'}]"
56724,"[{'id': 828, 'name': 'waitress'}, {'id': 837, 'name': 'show business'}, {'id': 7464, 'name': 'alcoholism'}, {'id': 12396, 'name': 'hollywood'}, {'id': 33490, 'name': 'filmmaking'}, {'id': 157774, 'name': 'has been'}, {'id': 171848, 'name': 'marital separation'}, {'id': 206191, 'name': 'stardom'}]"
45167,"[{'id': 187056, 'name': 'woman director'}]"
55612,[]
51083,[]
39772,"[{'id': 187056, 'name': 'woman director'}]"
39129,"[{'id': 6075, 'name': 'sport'}]"
75224,[]
20919,"[{'id': 10089, 'name': 'slaughter'}]"
2898,"[{'id': 641, 'name': 'single parent'}, {'id': 828, 'name': 'waitress'}, {'id': 3568, 'name': 'lone wolf'}, {'id': 6054, 'name': 'friendship'}, {'id': 10226, 'name': 'neighbor'}, {'id': 10818, 'name': 'author'}, {'id': 13001, 'name': 'cowardliness'}, {'id': 13028, 'name': 'writer'}, {'id': 15162, 'name': 'dog'}, {'id': 159317, 'name': 'rude'}, {'id': 159318, 'name': 'obnoxious'}, {'id': 167982, 'name': 'unlikely friendship'}, {'id': 228768, 'name': 'noodle salad'}]"
32330,"[{'id': 9094, 'name': 'womanizer'}, {'id': 163096, 'name': 'battle of the sexes'}]"
8908,"[{'id': 6075, 'name': 'sport'}, {'id': 8130, 'name': 'professional soccer player'}, {'id': 13042, 'name': 'soccer'}]"
125727,[]
84418,[]
2153,"[{'id': 3796, 'name': 'auto'}, {'id': 155453, 'name': 'gritty'}]"
16375,"[{'id': 441, 'name': 'assassination'}, {'id': 10183, 'name': 'independent film'}, {'id': 33780, 'name': 'dentist'}, {'id': 158120, 'name': 'exterminator'}]"
82191,[]
81342,"[{'id': 14766, 'name': 'cafe'}, {'id': 182313, 'name': 'swedish'}, {'id': 182317, 'name': 'pez dispenser'}, {'id': 182325, 'name': 'office romance'}]"
56085,[]
86455,[]
47759,[]
33799,"[{'id': 187056, 'name': 'woman director'}]"
1729,"[{'id': 8847, 'name': 'tempel'}, {'id': 9390, 'name': 'shaolin'}, {'id': 13130, 'name': 'teenager'}, {'id': 14778, 'name': 'urination'}, {'id': 15192, 'name': 'staff'}, {'id': 192913, 'name': 'warrior'}, {'id': 207411, 'name': 'monkey king'}]"
306555,[]
14949,[]
14263,[]
117258,"[{'id': 9663, 'name': 'sequel'}, {'id': 156174, 'name': 'occult'}, {'id': 161270, 'name': 'satanic ritual'}, {'id': 224429, 'name': 'child birth'}]"
30102,"[{'id': 582, 'name': 'san francisco'}, {'id': 11034, 'name': 'b movie'}, {'id': 195402, 'name': 'film noir'}]"
8494,"[{'id': 169603, 'name': 're animate'}, {'id': 169604, 'name': 'conga'}, {'id': 169606, 'name': 'dancing corpse'}, {'id': 169607, 'name': 'yanked off bikini top'}]"
23190,"[{'id': 90, 'name': 'paris'}, {'id': 520, 'name': 'chicago'}, {'id': 1680, 'name': 'boston'}, {'id': 3528, 'name': 'flooding'}, {'id': 4458, 'name': 'post-apocalyptic'}, {'id': 10150, 'name': 'end of the world'}, {'id': 14512, 'name': 'new york city'}, {'id': 18330, 'name': 'nature'}, {'id': 210326, 'name': 'chernobyl'}]"
26426,[]
27581,"[{'id': 2398, 'name': 'narration'}, {'id': 167529, 'name': 'ceo'}, {'id': 167531, 'name': 'fire truck'}, {'id': 167536, 'name': 'shot in the shoulder'}, {'id': 167538, 'name': 'zip line'}, {'id': 167541, 'name': 'buddy comedy'}, {'id': 167542, 'name': 'carjacking'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
16764,"[{'id': 6152, 'name': 'supernatural'}, {'id': 6259, 'name': 'psychopath'}, {'id': 9714, 'name': 'remake'}, {'id': 9826, 'name': 'murder'}, {'id': 10183, 'name': 'independent film'}, {'id': 10292, 'name': 'gore'}, {'id': 11221, 'name': 'blood'}, {'id': 12339, 'name': 'slasher'}, {'id': 14645, 'name': 'nail gun'}, {'id': 14819, 'name': 'violence'}, {'id': 15346, 'name': 'old dark house'}, {'id': 154779, 'name': 'saw'}]"
47717,[]
34996,"[{'id': 242, 'name': 'new york'}, {'id': 490, 'name': 'philosophy'}, {'id': 3133, 'name': 'vampire'}, {'id': 11221, 'name': 'blood'}, {'id': 12105, 'name': 'student'}, {'id': 14819, 'name': 'violence'}]"
20268,"[{'id': 983, 'name': 'brazilian'}]"
36079,[]
382563,[]
37055,"[{'id': 7005, 'name': 'northern ireland'}, {'id': 7281, 'name': 'shooting'}, {'id': 9701, 'name': 'controversy'}, {'id': 9859, 'name': 'controversial'}, {'id': 14552, 'name': 'ira'}, {'id': 14819, 'name': 'violence'}, {'id': 33447, 'name': 'banned film'}, {'id': 156321, 'name': 'tv movie'}, {'id': 203063, 'name': 'banned'}]"
68365,"[{'id': 188, 'name': 'buddhism'}, {'id': 1536, 'name': 'religious education'}, {'id': 5722, 'name': 'buddha'}, {'id': 11001, 'name': 'religion'}]"
157723,"[{'id': 3968, 'name': 'round table'}, {'id': 4434, 'name': 'interview'}, {'id': 5654, 'name': 'discussion'}]"
394185,"[{'id': 206441, 'name': 'pro wrestling'}]"
48407,"[{'id': 155451, 'name': 'brit noir'}]"
312149,[]
45485,"[{'id': 1228, 'name': '1970s'}, {'id': 5565, 'name': 'biography'}, {'id': 6054, 'name': 'friendship'}, {'id': 6964, 'name': 'tribute'}, {'id': 10163, 'name': 'cancer'}, {'id': 196288, 'name': 'film'}, {'id': 206411, 'name': 'john cazale'}, {'id': 207716, 'name': 'actor'}, {'id': 214549, 'name': 'short'}]"
26644,[]
296524,"[{'id': 447, 'name': 'post traumatic stress  disorder'}, {'id': 658, 'name': 'sea'}, {'id': 9672, 'name': 'based on true story'}, {'id': 10084, 'name': 'rescue'}, {'id': 10617, 'name': 'disaster'}, {'id': 14601, 'name': 'explosion'}, {'id': 14649, 'name': 'oil spill'}, {'id': 18029, 'name': 'trapped'}, {'id': 176253, 'name': 'oil rig'}, {'id': 191296, 'name': 'gulf of mexico'}, {'id': 199076, 'name': 'disaster movie'}, {'id': 210638, 'name': 'bp'}]"
85435,"[{'id': 2231, 'name': 'drug dealer'}, {'id': 12392, 'name': 'best friend'}, {'id': 13027, 'name': 'wedding'}, {'id': 193760, 'name': 'australian outback'}]"
14686,"[{'id': 9826, 'name': 'murder'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 184831, 'name': 'foaming at the mouth'}]"
91063,"[{'id': 1003, 'name': 'photographer'}, {'id': 7984, 'name': 'bikini'}, {'id': 9194, 'name': 'harem'}, {'id': 187056, 'name': 'woman director'}, {'id': 192638, 'name': 'camel race'}]"
97724,[]
18089,[]
42085,"[{'id': 4344, 'name': 'musical'}, {'id': 187056, 'name': 'woman director'}]"
6934,"[{'id': 740, 'name': 'aids'}, {'id': 1960, 'name': 'mine'}, {'id': 3644, 'name': 'south africa'}, {'id': 3737, 'name': 'dying and death'}, {'id': 4339, 'name': 'johannesburg'}, {'id': 4884, 'name': 'infection'}, {'id': 7808, 'name': 'kral'}, {'id': 10183, 'name': 'independent film'}, {'id': 10873, 'name': 'school'}]"
9574,"[{'id': 1334, 'name': 'wedding vows'}, {'id': 1436, 'name': 'inventor'}, {'id': 3092, 'name': 'slime'}, {'id': 6348, 'name': 'green'}, {'id': 8044, 'name': 'flight'}, {'id': 10125, 'name': 'mad scientist'}, {'id': 13027, 'name': 'wedding'}]"
26454,"[{'id': 9799, 'name': 'romantic comedy'}]"
78320,"[{'id': 10199, 'name': 'gay interest'}, {'id': 10391, 'name': 'mafia'}, {'id': 14964, 'name': 'drug'}, {'id': 18002, 'name': 'hard rock'}, {'id': 158968, 'name': 'gay lead character'}]"
4377,"[{'id': 516, 'name': 'child abuse'}, {'id': 7094, 'name': 'pflegen'}]"
44238,"[{'id': 214549, 'name': 'short'}]"
144331,[]
47201,"[{'id': 33344, 'name': 'bandit'}]"
33201,"[{'id': 3036, 'name': 'bible'}, {'id': 11222, 'name': 'prophet'}]"
66536,"[{'id': 2013, 'name': 'attempted murder'}]"
5482,"[{'id': 570, 'name': 'rape'}, {'id': 15127, 'name': 'killer'}]"
393939,[]
181876,[]
16052,"[{'id': 4344, 'name': 'musical'}, {'id': 164447, 'name': 'tejano'}, {'id': 164460, 'name': 'elopement'}, {'id': 164468, 'name': 'bustier'}, {'id': 164476, 'name': 'fan club'}]"
12157,"[{'id': 1900, 'name': 'immigration'}, {'id': 4168, 'name': 'greenhouse'}, {'id': 9673, 'name': 'love'}, {'id': 155647, 'name': 'green card'}]"
45044,"[{'id': 187056, 'name': 'woman director'}, {'id': 190370, 'name': 'erotic movie'}]"
45877,"[{'id': 9937, 'name': 'suspense'}]"
33135,"[{'id': 9826, 'name': 'murder'}, {'id': 14819, 'name': 'violence'}, {'id': 14837, 'name': 'rage'}, {'id': 44451, 'name': 'lost'}]"
204053,[]
20216,"[{'id': 2340, 'name': 'paranoia'}, {'id': 3298, 'name': 'hallucination'}, {'id': 9720, 'name': 'woods'}, {'id': 10124, 'name': 'laboratory'}, {'id': 10183, 'name': 'independent film'}, {'id': 11341, 'name': 'methamphetamine'}, {'id': 14964, 'name': 'drug'}, {'id': 15346, 'name': 'old dark house'}, {'id': 172784, 'name': 'well'}]"
84425,"[{'id': 5923, 'name': 'sister'}, {'id': 8956, 'name': 'magnum'}, {'id': 9748, 'name': 'revenge'}]"
26301,"[{'id': 156634, 'name': 'tv'}]"
207774,"[{'id': 236, 'name': 'suicide'}, {'id': 2618, 'name': 'miracle'}, {'id': 11083, 'name': 'paganism'}, {'id': 14765, 'name': 'church'}, {'id': 163053, 'name': 'found footage'}, {'id': 172391, 'name': 'catholic priest'}, {'id': 209568, 'name': 'folk horror'}]"
13461,"[{'id': 570, 'name': 'rape'}, {'id': 704, 'name': 'adolescence'}, {'id': 10707, 'name': 'mother daughter relationship'}]"
300671,"[{'id': 818, 'name': 'based on novel'}, {'id': 1376, 'name': 'assault rifle'}, {'id': 3070, 'name': 'mercenary'}, {'id': 5272, 'name': 'libya'}, {'id': 5565, 'name': 'biography'}, {'id': 9672, 'name': 'based on true story'}, {'id': 11115, 'name': 'heroism'}, {'id': 14601, 'name': 'explosion'}, {'id': 34061, 'name': 'american abroad'}, {'id': 34079, 'name': 'death'}, {'id': 209493, 'name': '21st century'}, {'id': 214596, 'name': 'cia agent'}, {'id': 235476, 'name': 'u.s. ambassador'}]"
256040,"[{'id': 4152, 'name': 'kingdom'}, {'id': 6091, 'name': 'war'}, {'id': 216931, 'name': 'medieval india'}, {'id': 216932, 'name': 'ancient india'}, {'id': 237086, 'name': 'bilingual'}]"
10655,"[{'id': 393, 'name': 'civil war'}, {'id': 4097, 'name': 'independence'}, {'id': 4302, 'name': 'troops'}, {'id': 6092, 'name': 'army'}, {'id': 14643, 'name': 'battle'}, {'id': 160201, 'name': 'union soldier'}, {'id': 166464, 'name': 'confederate soldier'}, {'id': 179585, 'name': 'american civil war'}]"
34106,"[{'id': 2693, 'name': 'monopoly'}, {'id': 5728, 'name': 'tycoon'}, {'id': 6095, 'name': 'house'}, {'id': 9673, 'name': 'love'}, {'id': 9713, 'name': 'friends'}, {'id': 10483, 'name': 'eccentric'}, {'id': 11677, 'name': 'secretary'}, {'id': 11678, 'name': 'free spirit'}, {'id': 182625, 'name': 'rich snob'}, {'id': 191786, 'name': 'stenographer'}]"
17433,"[{'id': 282, 'name': 'video game'}, {'id': 779, 'name': 'martial arts'}, {'id': 10076, 'name': 'street fighter'}, {'id': 41645, 'name': 'based on video game'}]"
82395,[]
27579,"[{'id': 549, 'name': 'prostitute'}, {'id': 1192, 'name': 'sweden'}, {'id': 9937, 'name': 'suspense'}, {'id': 10093, 'name': 'priest'}, {'id': 212412, 'name': 'very little dialogue'}]"
42367,"[{'id': 2797, 'name': 'mother-in-law'}, {'id': 154802, 'name': 'silent film'}, {'id': 162846, 'name': 'ghost'}, {'id': 179878, 'name': 'sleepwalking'}, {'id': 183214, 'name': 'new car'}, {'id': 188317, 'name': 'streetcar'}, {'id': 230052, 'name': 'chloroform'}, {'id': 236785, 'name': 'live turkey'}]"
89756,"[{'id': 5202, 'name': 'boy'}, {'id': 9774, 'name': 'prison guard'}, {'id': 170865, 'name': 'child kidnapping'}]"
9600,"[{'id': 228342, 'name': '绝地奶霸'}, {'id': 228343, 'name': '卧底肥妈'}, {'id': 228344, 'name': 'big爆任务'}, {'id': 228345, 'name': '超级妈妈'}]"
102489,[]
42836,"[{'id': 1960, 'name': 'mine'}, {'id': 2349, 'name': 'german'}, {'id': 179413, 'name': 'cooperation'}]"
65628,[]
108668,"[{'id': 1241, 'name': 'persia'}]"
13275,[]
40368,"[{'id': 3030, 'name': 'nightmare'}, {'id': 9826, 'name': 'murder'}, {'id': 10292, 'name': 'gore'}, {'id': 12339, 'name': 'slasher'}, {'id': 14819, 'name': 'violence'}, {'id': 189921, 'name': 'video nasty'}]"
271718,"[{'id': 567, 'name': 'alcohol'}, {'id': 2864, 'name': 'one-night stand'}]"
45555,[]
42030,"[{'id': 293, 'name': 'female nudity'}, {'id': 378, 'name': 'prison'}, {'id': 2483, 'name': 'nudity'}, {'id': 5424, 'name': ""women's prison""}, {'id': 9826, 'name': 'murder'}, {'id': 10053, 'name': 'sexploitation'}, {'id': 10183, 'name': 'independent film'}, {'id': 10768, 'name': 'lesbian'}, {'id': 14819, 'name': 'violence'}, {'id': 18087, 'name': 'attempted rape'}]"
105093,[]
40127,[]
16900,"[{'id': 10037, 'name': 'le mans'}, {'id': 10038, 'name': 'audi'}, {'id': 10039, 'name': 'racing'}, {'id': 10040, 'name': 'automotive'}]"
122894,"[{'id': 2768, 'name': 'atlantis'}, {'id': 3347, 'name': 'volcano'}]"
274167,"[{'id': 230024, 'name': 'daddys home'}]"
46018,"[{'id': 242, 'name': 'new york'}, {'id': 549, 'name': 'prostitute'}, {'id': 1667, 'name': 'pimp'}, {'id': 8233, 'name': 'cops'}, {'id': 10601, 'name': 'blaxploitation'}]"
43167,"[{'id': 191107, 'name': 'andy hardy'}]"
12129,"[{'id': 179294, 'name': 'counterfeiting ring'}, {'id': 208361, 'name': 'the love bug'}]"
76170,"[{'id': 233, 'name': 'japan'}, {'id': 1462, 'name': 'samurai'}, {'id': 1852, 'name': 'mutant'}, {'id': 2504, 'name': 'world war i'}, {'id': 8828, 'name': 'marvel comic'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 10761, 'name': 'superhuman'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
250852,"[{'id': 6163, 'name': 'arms dealer'}]"
125263,[]
132894,[]
61546,"[{'id': 172140, 'name': 'philo vance'}]"
1403,"[{'id': 818, 'name': 'based on novel'}, {'id': 4616, 'name': 'apache'}, {'id': 5469, 'name': 'intermarriage'}, {'id': 10322, 'name': 'native american'}, {'id': 12965, 'name': 'duel'}, {'id': 183886, 'name': 'illegitimate son'}]"
182899,"[{'id': 5900, 'name': 'missouri'}, {'id': 154846, 'name': 'farmer'}, {'id': 189609, 'name': 'sheepdog'}]"
72857,[]
134427,"[{'id': 1307, 'name': 'butler'}, {'id': 1811, 'name': 'wine cellar'}, {'id': 1936, 'name': 'blackmail'}, {'id': 2072, 'name': 'chauffeur'}, {'id': 5878, 'name': 'baroness'}, {'id': 10454, 'name': 'swindler'}, {'id': 13027, 'name': 'wedding'}, {'id': 156764, 'name': 'pre-code'}, {'id': 191179, 'name': 'scoundrel'}, {'id': 191482, 'name': 'cad'}, {'id': 236643, 'name': ""lady's maid""}, {'id': 236644, 'name': 'insolence'}, {'id': 236757, 'name': 'grape stomping'}, {'id': 236759, 'name': 'indiscretion'}]"
102488,"[{'id': 380, 'name': 'brother brother relationship'}, {'id': 494, 'name': 'father son relationship'}]"
48415,"[{'id': 131, 'name': 'italy'}, {'id': 1332, 'name': 'cheating'}, {'id': 2251, 'name': 'lie'}, {'id': 4461, 'name': 'postman'}, {'id': 5331, 'name': 'village'}, {'id': 6324, 'name': 'bias'}, {'id': 10360, 'name': 'prejudice'}]"
412203,"[{'id': 187056, 'name': 'woman director'}]"
102947,[]
27138,"[{'id': 156761, 'name': 'split personality'}, {'id': 169411, 'name': 'multiple personality'}]"
12487,"[{'id': 1794, 'name': 'yakuza'}, {'id': 3030, 'name': 'nightmare'}, {'id': 3045, 'name': 'mission of murder'}, {'id': 3149, 'name': 'gangster boss'}, {'id': 10941, 'name': 'disappearance'}, {'id': 236316, 'name': 'anarchic comedy'}]"
47412,"[{'id': 818, 'name': 'based on novel'}, {'id': 1423, 'name': 'asteroid'}, {'id': 1612, 'name': 'spacecraft'}, {'id': 10183, 'name': 'independent film'}, {'id': 10349, 'name': 'survival'}, {'id': 10617, 'name': 'disaster'}]"
38961,"[{'id': 548, 'name': 'countryside'}, {'id': 736, 'name': 'journalist'}, {'id': 5331, 'name': 'village'}, {'id': 9840, 'name': 'romance'}, {'id': 199024, 'name': 'newpaper'}]"
56320,[]
9501,"[{'id': 1721, 'name': 'fight'}, {'id': 1794, 'name': 'yakuza'}, {'id': 2679, 'name': 'artist'}, {'id': 2708, 'name': 'hitman'}, {'id': 13072, 'name': 'falling in love'}, {'id': 13141, 'name': 'based on manga'}, {'id': 15127, 'name': 'killer'}, {'id': 15155, 'name': 'witness to murder'}, {'id': 173162, 'name': 'sect'}, {'id': 209271, 'name': 'live action'}, {'id': 210024, 'name': 'anime'}]"
208947,"[{'id': 155781, 'name': 'trailer'}, {'id': 163053, 'name': 'found footage'}, {'id': 214549, 'name': 'short'}]"
329540,[]
44126,"[{'id': 10107, 'name': 'sinbad'}, {'id': 177912, 'name': 'wizard'}, {'id': 191012, 'name': 'arabian nights'}, {'id': 192913, 'name': 'warrior'}]"
80153,[]
239030,[]
110457,[]
17139,"[{'id': 3683, 'name': 'law and ethics'}]"
59678,"[{'id': 542, 'name': 'street gang'}, {'id': 2407, 'name': 'fireworks'}, {'id': 3713, 'name': 'chase'}, {'id': 5404, 'name': 'meteor'}, {'id': 5500, 'name': 'playground'}, {'id': 5638, 'name': 'arrest'}, {'id': 8224, 'name': 'cannabis'}, {'id': 9008, 'name': 'moped'}, {'id': 9775, 'name': 'car set on fire'}, {'id': 9844, 'name': 'car crash'}, {'id': 9951, 'name': 'alien'}, {'id': 11514, 'name': 'social satire'}, {'id': 14536, 'name': 'crime'}, {'id': 40870, 'name': 'race'}, {'id': 190530, 'name': 'naive children'}]"
112973,"[{'id': 5767, 'name': 'summer camp'}, {'id': 9253, 'name': 'slapstick'}, {'id': 9823, 'name': 'rivalry'}, {'id': 9864, 'name': 'prank'}, {'id': 9980, 'name': 'toilet humor'}, {'id': 9986, 'name': 'crush'}, {'id': 10624, 'name': 'bully'}, {'id': 10791, 'name': 'teenage crush'}, {'id': 13088, 'name': 'summer'}, {'id': 53995, 'name': 'archery'}, {'id': 158176, 'name': 'campfire'}, {'id': 158345, 'name': 'water skiing'}, {'id': 169886, 'name': 'campfire story'}, {'id': 197466, 'name': 'care package'}, {'id': 200129, 'name': 'summer romance'}, {'id': 212796, 'name': 'workplace romance'}, {'id': 215404, 'name': 'laxative'}, {'id': 219967, 'name': 'crafting'}, {'id': 225851, 'name': 'false accusation'}, {'id': 233275, 'name': 'distraction'}]"
49361,"[{'id': 293, 'name': 'female nudity'}, {'id': 378, 'name': 'prison'}, {'id': 1849, 'name': 'homicide'}, {'id': 2483, 'name': 'nudity'}, {'id': 5774, 'name': 'forest'}, {'id': 6149, 'name': 'police'}, {'id': 6259, 'name': 'psychopath'}, {'id': 9826, 'name': 'murder'}, {'id': 10024, 'name': 'psychopathic killer'}, {'id': 11039, 'name': 'giallo'}, {'id': 12193, 'name': 'reporter'}, {'id': 13014, 'name': 'orphan'}, {'id': 13125, 'name': 'sadist'}, {'id': 14765, 'name': 'church'}, {'id': 14819, 'name': 'violence'}, {'id': 15162, 'name': 'dog'}, {'id': 161814, 'name': 'psycho killer'}, {'id': 161982, 'name': 'murder investigation'}, {'id': 166109, 'name': 'child murder'}, {'id': 186822, 'name': 'old mill'}]"
25869,"[{'id': 4344, 'name': 'musical'}, {'id': 9673, 'name': 'love'}, {'id': 9840, 'name': 'romance'}, {'id': 10540, 'name': 'bollywood'}, {'id': 156934, 'name': 'episodic'}]"
58757,"[{'id': 4412, 'name': 'grandfather'}, {'id': 160175, 'name': 'alps'}, {'id': 201676, 'name': 'swiss'}, {'id': 207503, 'name': 'heidi'}]"
31036,[]
142573,[]
84701,"[{'id': 1956, 'name': 'world war ii'}, {'id': 2903, 'name': 'propaganda'}, {'id': 33846, 'name': 'war propaganda'}]"
15911,"[{'id': 10183, 'name': 'independent film'}]"
325140,[]
22334,"[{'id': 155451, 'name': 'brit noir'}, {'id': 156104, 'name': 'stranger'}]"
200549,"[{'id': 3358, 'name': 'haunted house'}, {'id': 11162, 'name': 'miniseries'}]"
376004,[]
159849,[]
27711,[]
98631,"[{'id': 3521, 'name': 'earthquake'}]"
86637,[]
11035,"[{'id': 588, 'name': 'rome'}, {'id': 1552, 'name': 'subway'}, {'id': 6034, 'name': 'theatre milieu'}, {'id': 33625, 'name': 'illegal prostitution'}, {'id': 208349, 'name': 'child'}]"
60181,"[{'id': 10391, 'name': 'mafia'}, {'id': 13142, 'name': 'gangster'}]"
47410,"[{'id': 293, 'name': 'female nudity'}, {'id': 596, 'name': 'adultery'}, {'id': 2483, 'name': 'nudity'}, {'id': 9826, 'name': 'murder'}, {'id': 10183, 'name': 'independent film'}, {'id': 186768, 'name': 'tar and feathers'}, {'id': 206850, 'name': 'canuxploitation'}]"
415725,"[{'id': 9716, 'name': 'stand-up comedy'}]"
35861,"[{'id': 4320, 'name': 'lover'}, {'id': 9673, 'name': 'love'}, {'id': 10685, 'name': 'escape'}, {'id': 34094, 'name': 'extramarital affair'}, {'id': 155793, 'name': 'attempted suicide'}, {'id': 157296, 'name': 'bankruptcy'}, {'id': 158063, 'name': 'seal'}, {'id': 180482, 'name': 'kyoto japan'}, {'id': 186527, 'name': 'locked in'}, {'id': 192311, 'name': 'social class'}]"
39764,[]
43115,"[{'id': 3888, 'name': 'giant spider'}]"
29150,"[{'id': 1419, 'name': 'gun'}, {'id': 3090, 'name': 'loser'}, {'id': 6075, 'name': 'sport'}, {'id': 9849, 'name': 'beating'}, {'id': 10738, 'name': 'diner'}, {'id': 11612, 'name': 'hospital'}, {'id': 18062, 'name': 'obsessed fan'}, {'id': 18063, 'name': 'sports bar'}, {'id': 18064, 'name': 'singing in a car'}, {'id': 18065, 'name': 'new york giants football'}]"
23567,"[{'id': 1316, 'name': 'captain'}, {'id': 4653, 'name': 'french'}, {'id': 9673, 'name': 'love'}, {'id': 9799, 'name': 'romantic comedy'}, {'id': 14638, 'name': 'american'}, {'id': 157897, 'name': 'war bride'}]"
21847,"[{'id': 3521, 'name': 'earthquake'}, {'id': 11162, 'name': 'miniseries'}]"
24056,"[{'id': 271, 'name': 'competition'}, {'id': 779, 'name': 'martial arts'}, {'id': 782, 'name': 'assassin'}, {'id': 1721, 'name': 'fight'}, {'id': 5572, 'name': 'fistfight'}, {'id': 10349, 'name': 'survival'}, {'id': 12380, 'name': 'tournament'}, {'id': 14601, 'name': 'explosion'}, {'id': 18543, 'name': 'combat'}, {'id': 168547, 'name': 'prize'}]"
12528,"[{'id': 2138, 'name': 'joke'}, {'id': 3134, 'name': 'louisiana'}, {'id': 3593, 'name': 'wilderness'}, {'id': 4551, 'name': 'swamp'}, {'id': 5387, 'name': 'national guard'}, {'id': 10292, 'name': 'gore'}, {'id': 11060, 'name': 'trap'}, {'id': 13065, 'name': 'soldier'}, {'id': 155180, 'name': 'cajun'}, {'id': 155235, 'name': 'animal killing'}]"
12710,"[{'id': 515, 'name': 'women'}, {'id': 2281, 'name': 'mistake in person'}, {'id': 10329, 'name': 'wealth'}, {'id': 10508, 'name': 'teacher'}, {'id': 15016, 'name': 'twins'}]"
55283,"[{'id': 417, 'name': 'corruption'}, {'id': 3993, 'name': 'inspiration'}, {'id': 6078, 'name': 'politics'}]"
7342,"[{'id': 1412, 'name': 'becoming an adult'}, {'id': 1525, 'name': 'puberty'}]"
315509,"[{'id': 41177, 'name': 'weapon of mass destruction'}, {'id': 160381, 'name': 'nuclear weapons'}, {'id': 161520, 'name': 'terrorist plot'}]"
349135,"[{'id': 1852, 'name': 'mutant'}, {'id': 2350, 'name': 'seattle'}, {'id': 2988, 'name': 'shark attack'}, {'id': 9951, 'name': 'alien'}, {'id': 14544, 'name': 'robot'}, {'id': 15097, 'name': 'shark'}, {'id': 176834, 'name': 'social media'}]"
300762,"[{'id': 187056, 'name': 'woman director'}]"
1482,"[{'id': 6147, 'name': 'delinquency'}, {'id': 10183, 'name': 'independent film'}]"
348677,"[{'id': 90, 'name': 'paris'}, {'id': 6805, 'name': 'fashion photographer'}, {'id': 14818, 'name': 'model'}, {'id': 167200, 'name': 'fashion model'}, {'id': 214967, 'name': 'fashion photography'}]"
