adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",,30017,tt0100234,fa,کلوزآپ ، نمای نزدیک,"This fiction-documentary hybrid uses a sensational real-life event—the arrest of a young man on charges that he fraudulently impersonated the well-known filmmaker Mohsen Makhmalbaf—as the basis for a stunning, multilayered investigation into movies, identity, artistic creation, and existence, in which the real people from the case play themselves.",2.972346,/6xXZjKZA2kwMm0CEqfylqvLD21q.jpg,"[{'name': 'Kanoon', 'id': 11459}, {'name': 'The Institute for the Intellectual Development of Children & Young Adults', 'id': 11460}]","[{'iso_3166_1': 'IR', 'name': 'Iran'}]",1990-05-09,0,98.0,"[{'iso_639_1': 'az', 'name': 'Azərbaycan'}, {'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,,Close-Up,False,8.0,53
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",http://disneychannel.disney.com/zapped,278774,tt3544734,en,Zapped,"Zoey is a talented dancer whose organized life is rudely disrupted when she moves in with her new step-dad and three step-brothers, until she discovers a dog-training app that can get boys to obey her every command. But she soon learns that it isn't the cure-all she had hoped for.",4.269081,/u33QFfbvChD5LNcuZD0LsSVnoa1.jpg,"[{'name': 'Off-Leash Teleproductions', 'id': 64107}, {'name': 'Muse Entertainment', 'id': 83338}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2014-06-27,0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Boys will be boys... but better,Zapped,False,5.6,131
False,,0,[],,162396,tt0118717,en,The Big Swap,"In this British drama, Ellen (Sorcha Brooks) and Jack (Antony Edridge) recall a time when they traded partners, and their remarks set a partner-swapping party in motion among four other couples. As the long night's journey into sex progresses, various fears and anxieties surface. Shown at Montreal's 1997 World Film Festival and the 1997 San Sebastian Film Festival.",0.38283,/yAg2bhuRaWvs3nYViIGtp6efkbF.jpg,[],[],1998-06-11,0,0.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Big Swap,False,0.0,0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,21373,tt0463027,en,Descent,"A college co-ed is brutally raped and struggles alone to rebuild her life, but when the chance for revenge comes she as a Victim sinks lower than her Predator.",2.703952,/qYYfg0EB5vkEC4QZhJ5wFZZKhj1.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-01-01,0,110.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Descent,False,3.7,16
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,106851,tt0079288,en,Henry IV Part 2,The death of King Henry the Fourth and the coronation of King Henry the Fifth.,0.061085,/9cucGNi1tBVWZJJ8967opwE2z5l.jpg,"[{'name': 'BBC', 'id': 5996}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1979-12-16,0,150.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Henry IV Part 2,False,0.0,0
False,,10000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://everythingeverythingmovie.com,417678,tt5001718,en,"Everything, Everything","A teenager who's lived a sheltered life because she's allergic to everything, falls for the boy who moves in next door.",12.108048,/c8W3Go48Mw0GoNXsGK4W9hNO4Vf.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Alloy Entertainment', 'id': 10067}, {'name': 'Itaca Films', 'id': 16322}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2017-05-19,0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Risk everything... for love.,"Everything, Everything",False,7.3,670
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,104430,tt0020223,en,Noah's Ark,"The Biblical story of Noah and the Great Flood, with a parallel story of soldiers in the First World War.",0.626515,/lddZe7IPVRUmKHVkZEtA2Quakqh.jpg,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'The Vitaphone Corporation', 'id': 9329}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1928-11-01,0,135.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,See and Hear the spectacle of the ages!,Noah's Ark,False,5.0,4
False,,100000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",http://www.theotherguys-movie.com/,27581,tt1386588,en,The Other Guys,"NYPD detectives Christopher Danson (Johnson) and P.K. Highsmith (Jackson) are the baddest and most beloved cops in New York City. They don't get tattoos, other men get tattoos of them. Two desks over and one back, sit detectives Allen Gamble (Ferrell) and Terry Hoitz (Wahlberg). You've seen them in the background of photos of Danson and Highsmith, out of focus and eyes closed. They're not heroes, they're ""the other guys."" But every cop has his or her day and soon Gamble and Hoitz stumble into a seemingly innocuous case no other detective wants to touch that could turn into NYC's biggest crime. It's the opportunity of their lives, but do these guys have the right stuff?",12.536621,/gEz6vvd9zX1sa4e76qNMxawncX0.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Gary Sanchez Productions', 'id': 4740}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-08-06,170432927,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,When the cops are busy... Our only hope is...,The Other Guys,False,6.1,1406
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,14660,tt0473267,en,Solstice,"A young girl uncovers a disturbing secret about her twin sister, who committed suicide just a few months before.",2.370808,/wRJunUh0WOvyyxRifd9ZQnheBwI.jpg,"[{'name': 'Endgame Entertainment', 'id': 1205}, {'name': 'Solstice Productions', 'id': 52180}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-01-01,0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Solstice,False,5.5,50
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,259387,tt0114623,nl,De tasjesdief,"Alex is very close to his elderly grandmother partly because his busy parents seem to have little or no time for him. One day he surprises two boys from his school leaving her house and is shocked to find her tied up inside - they have robbed her! Alex is sworn to secrecy as his gran is worried that her daughter will think her incompetent. This secret leads Alex into trouble as the two boys accost him in the street and bully him into becoming a ""bagsnatcher"" (tasjesdief) for them, mugging old ladies. Alex learns how to deal with this situation in the end.",0.007424,/qVDSHn9YaQKgJuS4BF8qiQ7oO3X.jpg,"[{'name': 'Shooting Star Filmcompany BV', 'id': 1259}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}]",1995-04-06,0,96.0,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}]",Released,,The Purse Snatcher,False,0.0,0
False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",,70122,tt0251590,et,"Arabella, mereröövli tütar",Arabella is a daughter of the world's most terrifying pirate captain. She loves her father but also dreams about a life of a usual girl. One day a weird stranger is saved from the sea who will be the only friend of Arabella. At the same time a rival pirate called Raudpats plans to kidnap the girl. Will she be safe and can she ever live a normal life?,0.136951,/lkNO97wVHR1OwsfeX16jZzG3CeC.jpg,"[{'name': 'Tallinnfilm', 'id': 6147}]","[{'iso_3166_1': 'EE', 'name': 'Estonia'}]",1983-08-22,0,69.0,"[{'iso_639_1': 'et', 'name': 'Eesti'}]",Released,,"Arabella, the Pirate's Daughter",False,9.0,1
False,,0,"[{'id': 18, 'name': 'Drama'}]",,128250,tt2369543,ar,Lamma shoftak,"Jordan, 1967: displaced to a refugee camp after the occupation of their West Bank village, an eleven-year old boy and his mother enact the emancipating dream that every refugee has imagined countless times, in Annemarie Jacir's passionate and moving follow-up to her prize-winning debut Salt of This Sea. (TIFF)",0.125675,/cC9y6yyKyOhYokQknnCpecH7I95.jpg,"[{'name': 'Philistine Films', 'id': 8470}, {'name': 'Faliro House Productions', 'id': 19246}]","[{'iso_3166_1': 'AE', 'name': 'United Arab Emirates'}, {'iso_3166_1': 'PS', 'name': 'Palestinian Territory'}, {'iso_3166_1': 'JO', 'name': 'Jordan'}, {'iso_3166_1': 'GR', 'name': 'Greece'}]",2014-06-06,0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ar', 'name': 'العربية'}]",Released,,When I Saw You,False,7.5,2
False,,2800000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,33586,tt0491211,en,Heavy Petting,"Charlie thinks he's met the perfect woman, but in order to be with her, he must first get past her dog. Just when he thinks all is lost, he realizes that he loves the dog too! Now he must do everything he can to keep them both.",2.913855,/5m828dZSo4HAc6qo4Ksr7VxUIKx.jpg,"[{'name': 'SarcoFilms', 'id': 90232}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-10-20,0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Both these guys are out to win her heart... and it's gonna get ruff.,Heavy Petting,False,3.8,15
False,,0,"[{'id': 18, 'name': 'Drama'}]",,358083,tt4246894,nl,The Paradise Suite,"The Paradise Suite is a story about six people finding each other and, sometimes with just one glance, influencing each other's lives irreversibly. For the beautiful young Bulgarian Jenya, her journey to Amsterdam turns out to be the opposite of what she hoped for. Her grueling captivity forces the angelic African, Yaya, to fight for her freedom - a dangerous fight in which he loses everything but his beloved faith. The Serbian war criminal Ivica, who has just become a father, is painfully confronted with the fact that crimes will never go unpunished. Bosnian Seka has nothing left to live for except her vengeance but as it turns out, it's that same vengeance that brings love back in her life. And when the Swedish piano-wonder boy, Lukas, runs away from his new temporary home, his father Stig finally realizes that their mutual passion for music damages their relationship.",1.023978,/ZfRRNNfDdfeTYj8QD4EzIOCSi9.jpg,"[{'name': 'GötaFilm AB', 'id': 9334}, {'name': 'Bastide Films', 'id': 72899}, {'name': 'PRPL', 'id': 72900}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'BG', 'name': 'Bulgaria'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",2015-10-29,0,118.0,"[{'iso_639_1': 'bs', 'name': 'Bosanski'}, {'iso_639_1': 'bg', 'name': 'български език'}, {'iso_639_1': 'nl', 'name': 'Nederlands'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'sh', 'name': ''}, {'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,The Paradise Suite,False,7.6,9
False,,0,"[{'id': 80, 'name': 'Crime'}]",,64407,tt0143235,fr,Entre onze heures et minuit,,0.001443,/gLOjRkhqY8uML6SNediMERHMlRf.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1949-03-23,0,0.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Between Eleven and Midnight,False,0.0,0
False,,40000000,"[{'id': 12, 'name': 'Adventure'}]",,9096,tt0104839,en,Medicine Man,"An eccentric scientist working for a large drug company is working on a research project in the Amazon jungle. He sends for a research assistant and a gas chromatograph because he's close to a cure for cancer. When the assistant turns out to be a ""mere woman,"" he rejects her help. Meanwhile the bulldozers get closer to the area in which they are conducting research, and they eventually learn to work together, and begin falling in love.",7.431005,/9Qa1pgBSMPq6KIWmkZFbzP0DpD4.jpg,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Cinergi Pictures Entertainment', 'id': 1504}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-02-07,0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He turned his back on civilization. Only to discover he had the power to save it.,Medicine Man,False,5.8,114
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,85377,tt1882164,en,Yangu Burakku Jakku,"On Christmas day, a bomb explodes in a shopping mall. The explosion was perpetrated by a serial bomber. A 9-year-old boy Kuro Hazama and his mother Mitsuko (Naho Toda) are seriously and transfered to a university hospital.  With the elite skills of surgeon Dr. Jontaro Honma (Masachika Ichimura), Kuro survives, but is shocked to learn his mother is in a coma. Dr. Honma tells Tokio that when medical science advances, Michiko might one day awake. Tokio decides then to become a doctor.  15 years later, 24-year-old Kuro is a medical student and his mother is still in a coma. Kuro researches ways to awaken his mother whilst practising medicine without a licence.",0.040265,/rusUIKAdvg1O54qDVVTvGxkEzzt.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2011-04-23,0,128.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Young Black Jack,False,0.0,0
False,"{'id': 91799, 'name': 'Tremors Collection', 'poster_path': '/dCeNEdBgkpXMIAndv02JI3DXzKj.jpg', 'backdrop_path': '/87K8X2WixRlR3LxzeydW83N7nM0.jpg'}",0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,10829,tt0259685,en,Tremors 3: Back to Perfection,"Burt Gummer returns home to Perfection, Nev., to find that the town of terror has become a theme park, and when the simulated giant worm attacks turn real, the survivalist must battle the creatures once again. Gummer pits his impressive knowledge of weaponry against the newest and deadliest generation of flesh-eating graboids, with help from two young entrepreneurs.",10.191148,/2dpgRy7ekDUNNk2FxYPkxBcG8li.jpg,"[{'name': 'Stampede Entertainment', 'id': 3853}, {'name': 'Universal Family and Home Entertainment', 'id': 3854}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-10-02,0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Food Chain Just Grew Another Link.,Tremors 3: Back to Perfection,False,5.4,149
False,,0,"[{'id': 10769, 'name': 'Foreign'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",http://www.whennightfalls.co.nz,31036,tt0973847,en,When Night Falls,A Thriller set in 1932 about two nurses trapped in a country mansion with their invalid patient whilst a killer is on the loose. A series of unexplainable events start to occur and the nurses begin to wonder if they are no longer alone.,0.30254,/ywXfB24EWhJo0WMniu0p04UF7JT.jpg,"[{'name': 'Galvinized Films', 'id': 5142}, {'name': 'Scave Productions', 'id': 5143}, {'name': 'Sirocco Post', 'id': 5144}]","[{'iso_3166_1': 'NZ', 'name': 'New Zealand'}]",2007-06-01,0,79.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,When Night Falls,False,4.3,6
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,8692,tt0080379,it,Apocalypse Domani,"Released from captivity in Vietnam, two American Army officers return to civilian life and discover they have acquired an insatiable taste for human flesh. A city is terrorised... as they stalk the inhabitants to satisfy their primitive appetites.",1.107117,/oqaziDWONW3nkzIpwXyfMvFnvGR.jpg,"[{'name': 'José Frade Producciones Cinematográficas S.A', 'id': 34634}, {'name': 'New Fida', 'id': 63639}, {'name': 'Edmondo Amati presents', 'id': 63640}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",1980-08-04,0,96.0,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,POW's in Vietnam... starved in captivity... released with a taste for human flesh.,Invasion of the Flesh Hunters,False,5.7,21
False,"{'id': 97156, 'name': 'Varg Veum Collection', 'poster_path': '/wGBeLhkOYMO2qTqU3CEEJhdSB1V.jpg', 'backdrop_path': '/8qCzjf0QN6KRlxQCsOH5USvzFAI.jpg'}",0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,16686,tt0844948,no,Varg Veum - Bitre blomster,"Karsten Aslaksen, chief engineer of a large chemical company, disappears without trace. His married lover, a successful politician named Vibeke Farang, approaches private investigator Varg Veum to track him down discreetly.",1.488763,/cgSuKTdjdej79OFddifggwbqQSP.jpg,"[{'name': 'SF Norge', 'id': 2888}, {'name': 'Miso Film', 'id': 5123}]","[{'iso_3166_1': 'NO', 'name': 'Norway'}]",2007-09-28,0,90.0,"[{'iso_639_1': 'no', 'name': 'Norsk'}]",Released,,Varg Veum - Bitter Flowers,False,5.8,6
False,"{'id': 301508, 'name': 'Sadako 3D Collection', 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 27, 'name': 'Horror'}]",http://www.sadako3d.jp,140441,tt1844025,ja,貞子3D,"Akane is a high school teacher who hears a rumor from her students that there is actual footage on the Internet of someone's suicide. The footage is said to drive anyone who sees it to also commit suicide. Akane does not believe the rumor at first, but when one of her female students dies after viewing the footage, she and her boyfriend Takanori are fatefully drawn into the horror that has been created by the man who appears in the suicide footage, Kashiwada. Kashiwada's intention is to create chaos in the world by bringing back Sadako and the power of her curse. Now Akane has to fight against Sadako and Kashiwada to save the lives of herself and Takanori.",9.039479,/7sqOEjP3hwk1yDPuqowei1xasRo.jpg,"[{'name': 'Kadokawa Pictures', 'id': 2073}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2012-05-12,0,96.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Sadako 3D,False,5.9,18
False,,0,[],http://rebootfilm.com,143602,tt2090594,en,Reboot,"Set within a dystopian world that is a collision between technology and humanity, ""Reboot"" touches upon many of the current social and political concerns that arise from becoming more and more intertwined with the virtual.  In contemporary Los Angeles, a young female hacker (Stat) awakens from unconsciousness to find an iPhone glued to her hand and a mysterious countdown ticking away on the display. Suffering from head trauma, and with little recollection of who she is or what is happening, Stat races against time to figure out what the code means, and what unknown event the pending zero-hour will bring.",0.42947,/bcEp0guon81EjYhxrFTEXwZTT75.jpg,"[{'name': 'Jan-Ken-Po Pictures', 'id': 12553}, {'name': 'Rosa Entertainment', 'id': 12554}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-12-12,0,40.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Your world is about to be reset.,Reboot,False,4.5,2
False,"{'id': 10, 'name': 'Star Wars Collection', 'poster_path': '/ghd5zOQnDaDW1mxO7R5fXXpZMu.jpg', 'backdrop_path': '/d8duYyyC9J5T825Hg7grmaabfxQ.jpg'}",32350000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,1892,tt0086190,en,Return of the Jedi,"As Rebel leaders map their strategy for an all-out attack on the Emperor's newer, bigger Death Star. Han Solo remains frozen in the cavernous desert fortress of Jabba the Hutt, the most loathsome outlaw in the universe, who is also keeping Princess Leia as a slave girl. Now a master of the Force, Luke Skywalker rescues his friends, but he cannot become a true Jedi Knight until he wages his own crucial battle against Darth Vader, who has sworn to win Luke over to the dark side of the Force.",14.586087,/q6ydU8r1iYyy2bV7tPVaq266Y1k.jpg,"[{'name': 'Lucasfilm', 'id': 1}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1983-05-23,572700000,135.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Empire Falls...,Return of the Jedi,False,7.9,4763
False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.cutieandtheboxer.com/,159002,tt2355540,en,Cutie and the Boxer,"This candid New York love story explores the chaotic 40-year marriage of famed boxing painter Ushio Shinohara and his wife, Noriko. Anxious to shed her role as her overbearing husband's assistant, Noriko finds an identity of her own.",1.505666,/Aq1lwd2yQGNaoEPv3ivHSkCK9B.jpg,"[{'name': 'The Weinstein Company', 'id': 308}, {'name': 'Cine Mosaic', 'id': 21864}, {'name': 'Little Magic Films', 'id': 26470}, {'name': 'Ex Lion Tamer', 'id': 95800}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-08-16,0,81.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Cutie and the Boxer,False,7.3,31
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",,38615,tt0095288,en,Heartbreak Hotel,"When a teen tries to set up a band at his school, his mother who was a big fan of Elvis Presley gets in a wreck he and his band members decides to kidnap Elvis and have him hooked up with his mother.",0.732975,/rWJS89Cp1D3eNteEs4xqa9OZIcf.jpg,"[{'name': 'Silver Screen Partners III', 'id': 554}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1988-09-30,0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A rock and roll fantasy.,Heartbreak Hotel,False,5.7,5
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,164827,tt0067853,el,Τι έκανες στο πόλεμο Θανάση,"A wild tale of mistaken identity set during the Nazi occupation of Greece and starring the great Thanasis Vengos. Thanasis is called upon, during the Occupation, to testify at the trial of a tavern owner accused of serving cat meat to his customers. He too is accused of perjury and imprisoned with some resistance fighters. The resistance fighters escape, but Thanasis remains in his cell. He is accused of being Ivan, the notorious ringleader of certain revolutionaries.",0.985905,/tAg6FORYyRDEvzrD6R5cNdrMzlx.jpg,[],"[{'iso_3166_1': 'GR', 'name': 'Greece'}]",1971-09-23,0,0.0,"[{'iso_639_1': 'el', 'name': 'ελληνικά'}]",Released,,"What Did You Do in the War, Thanassi?",False,9.0,4
False,,0,"[{'id': 18, 'name': 'Drama'}]",,355930,tt4482858,he,Tikkun,"Haim-Aaron is a bright, ultra-orthodox religious scholar living in Jerusalem. His talents and devotion are envied by all. One evening, following a self-imposed fast, Haim-Aaron collapses and loses consciousness. The paramedics announce his death, but his father takes over resuscitation efforts and, beyond all expectations, Haim-Aaron comes back to life. After the accident, try as he might, Haim-Aaron remains apathetic to his studies. He feels overwhelmed by a sudden awakening of his body and suspects this is God testing him. He wonders if he should stray from the prescribed path and find a way to rekindle his faith...  The title means ""Rectify"" in Hebrew; nevertheless the movie is called Tikkun in the English-speaking world.",0.859725,/dhAcVYLsIFPcMUhRQs7HKPhaSU.jpg,"[{'name': 'Plan B Productions', 'id': 62485}, {'name': 'Mouth Agape, The', 'id': 62486}]","[{'iso_3166_1': 'IL', 'name': 'Israel'}]",2015-07-10,0,120.0,"[{'iso_639_1': 'he', 'name': 'עִבְרִית'}, {'iso_639_1': 'yi', 'name': ''}]",Released,,Tikkun,False,7.0,6
False,"{'id': 259308, 'name': 'I soliti idioti Collection', 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 35, 'name': 'Comedy'}]",,152100,tt2557964,it,I 2 soliti idioti,,2.137039,/nOlEHknc0TiF3at5dciasaW51ZS.jpg,"[{'name': 'Medusa Film', 'id': 6246}, {'name': 'MTV Italia', 'id': 31077}, {'name': 'Taodue Film', 'id': 45724}, {'name': 'GPeeS', 'id': 82019}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2012-12-20,0,98.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,I 2 soliti idioti,False,4.1,45
False,,55000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,13,tt0109830,en,Forrest Gump,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.",48.307194,/saHP97rTPS5eLmrLQEcANmKrsFl.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-07-06,677945399,142.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"The world will never be the same, once you've seen it through the eyes of Forrest Gump.",Forrest Gump,False,8.2,8147
False,,0,"[{'id': 35, 'name': 'Comedy'}]",http://chaosafilmcompany.com/chokeslam/,394185,tt2076826,en,Chokeslam,"A mild-mannered deli clerk finally gets a second chance to pursue his high school sweetheart, a notorious female professional wrestler, when she returns for their ten-year reunion.",0.743825,/walR4ri5Fj4oyVojZOR5VIeqrZZ.jpg,"[{'name': 'Chaos, a Film Company', 'id': 2749}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2016-10-10,0,0.0,"[{'iso_639_1': 'en', 'name': 'English'}]",In Production,,Chokeslam,False,5.3,3
False,,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 99, 'name': 'Documentary'}]",,23190,tt1173907,en,Life After People,"In this special documentary that inspired a two-season television series, scientists and other experts speculate about what the Earth, animal life, and plant life might be like if, suddenly, humanity no longer existed, as well as the effect humanity's disappearance might have on the artificial aspects of civilization.",2.005717,/vDeK0Oc3SsxbfKjXWKH8XIChcLA.jpg,"[{'name': 'Flight 33 Productions', 'id': 4192}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-01-21,0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Welcome to Earth... Population: Zero.,Life After People,False,6.9,24
False,,0,"[{'id': 18, 'name': 'Drama'}]",,182899,tt0028471,en,The Voice of Bugle Ann,A Missouri farmer's (Lionel Barrymore) son (Eric Linden) loves the daughter (Maureen O'Sullivan) of a neighbor who has killed the farmer's foxhound.,0.078521,/iTccA7ssYJtdRmvbfn4EyZHeVT3.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1936-02-15,0,72.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,When love is young,The Voice of Bugle Ann,False,7.0,1
False,,0,"[{'id': 35, 'name': 'Comedy'}]",http://wellgousa.com/theatrical/cavemen,192345,tt2378884,en,Cavemen,"""Cavemen"" is a comedic film with a slight edge of drama revolving around the lives of somewhat single, somewhat unemployed guys living in a warehouse converted to living quarters in the 'Arts District' of Downtown Los Angeles, California they are toiling adulthood and realities of love.",2.844979,/zjHzJuERChMzXUvc05WmHkf0PKK.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-10-26,0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Downtown L.A. is their playground.,Cavemen,False,4.8,29
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,205865,tt2719094,pl,Papusza,"The rise and fall of the most distinguished Polish-Gypsy poetess Bronislawa Wajs, widely known as Papusza, and her relationship with her discoverer, writer Jerzy Ficowski.",0.558596,/1BuBu3zyxQGmr1UhQMWbUbddw5U.jpg,"[{'name': 'Argomedia Productions', 'id': 61698}]","[{'iso_3166_1': 'PL', 'name': 'Poland'}]",2013-06-30,0,131.0,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,Papusza,False,7.6,4
